address,ID,First_Due_Date,First_Payment_Month,DisbursementMonth,DisbursementDate,loanamount,LOANNAME,totaldue,TERM,Paidflag
Enugu,92254693,2022-03-31,2022-03-01,2022-03-01,2022-03-01,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
Enugu,92254693,2022-03-31,2022-03-01,2022-03-01,2022-03-01,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
Ogun,92254904,2022-04-10,2022-04-01,2022-03-01,2022-03-11,11400.0000000000,"Lite Loan - New",1938.00,3,"not paid"
Oyo,92254932,2022-03-30,2022-03-01,2022-02-01,2022-02-28,10000.0000000000,"Lite Loan - New",3000.00,3,paidin30
Lagos,92255266,2022-03-30,2022-03-01,2022-02-01,2022-02-28,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92255269,2022-03-30,2022-03-01,2022-02-01,2022-02-28,11600.0000000000,"Lite Loan - New",3248.00,3,paidin14
Oyo,92255456,2022-03-31,2022-03-01,2022-03-01,2022-03-01,50000.0000000000,"Lite Loan - New",12450.00,3,paidin7
FCT,92255706,2022-03-31,2022-03-01,2022-03-01,2022-03-01,11300.0000000000,"Lite Loan - New",3390.00,3,"not paid"
FCT,92256104,2022-04-01,2022-04-01,2022-03-01,2022-03-02,50000.0000000000,"Lite Loan - New",12450.00,3,paidin7
Lagos,92256441,2022-04-02,2022-04-01,2022-03-01,2022-03-03,45200.0000000000,"Lite Loan - New",14012.00,3,paidin7
FCT,92256496,2022-04-08,2022-04-01,2022-03-01,2022-03-09,15000.0000000000,"Lite Loan - New",4500.00,3,paidin7
Lagos,92256499,2022-04-01,2022-04-01,2022-03-01,2022-03-02,11100.0000000000,"Lite Loan - New",3552.00,3,paidin7
Edo,92256544,2022-04-08,2022-04-01,2022-03-01,2022-03-09,7800.0000000000,"Lite Loan - New",1950.00,3,paidin7
Oyo,92256632,2022-04-01,2022-04-01,2022-03-01,2022-03-02,50000.0000000000,"Lite Loan - New",12450.00,3,paidin7
Kwara,92256789,2022-04-01,2022-04-01,2022-03-01,2022-03-02,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
Edo,92256868,2022-04-11,2022-04-01,2022-03-01,2022-03-12,4600.0000000000,"Lite Loan - New",1012.00,3,"not paid"
Lagos,92256971,2022-04-01,2022-04-01,2022-03-01,2022-03-02,50000.0000000000,"Lite Loan - New",12450.00,3,paidin7
Lagos,92257117,2022-04-13,2022-04-01,2022-03-01,2022-03-14,6200.0000000000,"Lite Loan - New",1240.00,3,paidin7
Ogun,92257312,2022-04-02,2022-04-01,2022-03-01,2022-03-03,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92257352,2022-04-10,2022-04-01,2022-03-01,2022-03-11,10000.0000000000,"Lite Loan - New",2300.00,3,paidin7
Lagos,92257391,2022-04-06,2022-04-01,2022-03-01,2022-03-07,10000.0000000000,"Lite Loan - New",3000.00,3,paidin7
Ogun,92258023,2022-04-03,2022-04-01,2022-03-01,2022-03-04,50000.0000000000,"Lite Loan - New",12726.67,3,paidin7
Lagos,92258526,2022-04-06,2022-04-01,2022-03-01,2022-03-07,20000.0000000000,"Lite Loan - New",6133.33,3,paidin7
Lagos,92258692,2022-04-03,2022-04-01,2022-03-01,2022-03-04,19800.0000000000,"Lite Loan - New",5940.00,3,"not paid"
Ogun,92259113,2022-04-04,2022-04-01,2022-03-01,2022-03-05,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92259125,2022-04-04,2022-04-01,2022-03-01,2022-03-05,15000.0000000000,"Lite Loan - New",4550.00,3,paidin7
Ekiti,92259542,2022-04-05,2022-04-01,2022-03-01,2022-03-06,6500.0000000000,"Lite Loan - New",1950.00,3,paidin7
Rivers,92259582,2022-04-05,2022-04-01,2022-03-01,2022-03-06,25300.0000000000,"Lite Loan - New",7590.00,3,paidin7
Lagos,92259716,2022-04-05,2022-04-01,2022-03-01,2022-03-06,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Rivers,92259756,2022-04-09,2022-04-01,2022-03-01,2022-03-10,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Delta,92259864,2022-04-05,2022-04-01,2022-03-01,2022-03-06,50000.0000000000,"Lite Loan - New",12450.00,3,paidin7
FCT,92260302,2022-04-06,2022-04-01,2022-03-01,2022-03-07,19500.0000000000,"Lite Loan - New",5850.00,3,paidin7
Lagos,92260310,2022-04-06,2022-04-01,2022-03-01,2022-03-07,50000.0000000000,"Lite Loan - New",12450.00,3,paidin7
Kano,92260323,2022-04-07,2022-04-01,2022-03-01,2022-03-08,8000.0000000000,"Lite Loan - New",2320.00,3,paidin7
Ogun,92260835,2022-04-06,2022-04-01,2022-03-01,2022-03-07,15200.0000000000,"Lite Loan - New",4560.00,3,paidin7
FCT,92260903,2022-04-07,2022-04-01,2022-03-01,2022-03-08,7300.0000000000,"Lite Loan - New",2117.00,3,paidin7
Lagos,92260983,2022-04-07,2022-04-01,2022-03-01,2022-03-08,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92261115,2022-04-07,2022-04-01,2022-03-01,2022-03-08,50000.0000000000,"Lite Loan - New",12450.00,3,paidin7
Lagos,92261446,2022-04-08,2022-04-01,2022-03-01,2022-03-09,9600.0000000000,"Lite Loan - New",2784.00,3,"not paid"
Lagos,92262300,2022-04-08,2022-04-01,2022-03-01,2022-03-09,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
Lagos,92262490,2022-04-08,2022-04-01,2022-03-01,2022-03-09,50000.0000000000,"Lite Loan - New",12450.00,3,paidin7
Imo,92262582,2022-04-08,2022-04-01,2022-03-01,2022-03-09,13700.0000000000,"Lite Loan - New",4384.00,3,"not paid"
FCT,92262771,2022-04-10,2022-04-01,2022-03-01,2022-03-11,13300.0000000000,"Lite Loan - New",3990.00,3,paidin7
Ogun,92263511,2022-04-09,2022-04-01,2022-03-01,2022-03-10,7800.0000000000,"Lite Loan - New",2418.00,3,"not paid"
Ondo,92263812,2022-04-10,2022-04-01,2022-03-01,2022-03-11,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92264299,2022-04-10,2022-04-01,2022-03-01,2022-03-11,6900.0000000000,"Lite Loan - New",2070.00,3,paidin30
Ogun,92264329,2022-04-10,2022-04-01,2022-03-01,2022-03-11,15000.0000000000,"Lite Loan - New",4600.00,3,paidin7
Rivers,92264403,2022-04-10,2022-04-01,2022-03-01,2022-03-11,15000.0000000000,"Lite Loan - New",4600.00,3,paidin7
FCT,92264426,2022-04-10,2022-04-01,2022-03-01,2022-03-11,20000.0000000000,"Lite Loan - New",6133.33,3,paidin7
Lagos,92264685,2022-04-11,2022-04-01,2022-03-01,2022-03-12,20000.0000000000,"Lite Loan - New",6066.67,3,paidin7
Lagos,92264702,2022-04-12,2022-04-01,2022-03-01,2022-03-13,20000.0000000000,"Lite Loan - New",6066.67,3,paidin7
Lagos,92264718,2022-04-18,2022-04-01,2022-03-01,2022-03-19,4000.0000000000,"Lite Loan - New",1213.33,3,paidin7
Lagos,92264745,2022-04-11,2022-04-01,2022-03-01,2022-03-12,7300.0000000000,"Lite Loan - New",2190.00,3,"not paid"
Lagos,92264875,2022-04-21,2022-04-01,2022-03-01,2022-03-22,7900.0000000000,"Lite Loan - New",1580.00,3,"not paid"
Lagos,92264892,2022-04-12,2022-04-01,2022-03-01,2022-03-13,25700.0000000000,"Lite Loan - New",7453.00,3,paidin7
Delta,92264954,2022-04-11,2022-04-01,2022-03-01,2022-03-12,50000.0000000000,"Lite Loan - New",12588.33,3,paidin7
Lagos,92265322,2022-04-12,2022-04-01,2022-03-01,2022-03-13,5600.0000000000,"Lite Loan - New",1624.00,3,"not paid"
Edo,92265581,2022-04-12,2022-04-01,2022-03-01,2022-03-13,16700.0000000000,"Lite Loan - New",5010.00,3,paidin7
Lagos,92266602,2022-04-13,2022-04-01,2022-03-01,2022-03-14,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Kaduna,92266644,2022-04-13,2022-04-01,2022-03-01,2022-03-14,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Ogun,92266997,2022-04-15,2022-04-01,2022-03-01,2022-03-16,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92267220,2022-04-14,2022-04-01,2022-03-01,2022-03-15,16600.0000000000,"Lite Loan - New",4980.00,3,"not paid"
Lagos,92267901,2022-04-16,2022-04-01,2022-03-01,2022-03-17,14400.0000000000,"Lite Loan - New",4032.00,3,paidin7
Adamawa,92268086,2022-04-17,2022-04-01,2022-03-01,2022-03-18,10000.0000000000,"Lite Loan - New",3000.00,3,paidin7
FCT,92268472,2022-04-16,2022-04-01,2022-03-01,2022-03-17,8500.0000000000,"Lite Loan - New",2635.00,3,"not paid"
Lagos,92268841,2022-04-15,2022-04-01,2022-03-01,2022-03-16,14300.0000000000,"Lite Loan - New",4576.00,3,paidin7
Lagos,92268921,2022-04-16,2022-04-01,2022-03-01,2022-03-17,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
Lagos,92269166,2022-04-24,2022-04-01,2022-03-01,2022-03-25,10000.0000000000,"Lite Loan - New",3000.00,3,"not paid"
Ogun,92269707,2022-04-16,2022-04-01,2022-03-01,2022-03-17,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92269728,2022-04-17,2022-04-01,2022-03-01,2022-03-18,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
FCT,92269914,2022-04-17,2022-04-01,2022-03-01,2022-03-18,13100.0000000000,"Lite Loan - New",3930.00,3,paidin7
Ondo,92270335,2022-04-18,2022-04-01,2022-03-01,2022-03-19,15400.0000000000,"Lite Loan - New",4466.00,3,paidin7
Ogun,92270404,2022-04-23,2022-04-01,2022-03-01,2022-03-24,20000.0000000000,"Lite Loan - New",6133.33,3,"not paid"
Oyo,92270927,2022-04-21,2022-04-01,2022-03-01,2022-03-22,4100.0000000000,"Lite Loan - New",1107.00,3,"not paid"
Lagos,92270991,2022-04-21,2022-04-01,2022-03-01,2022-03-22,9700.0000000000,"Lite Loan - New",2619.00,3,paidin7
Lagos,92271393,2022-04-19,2022-04-01,2022-03-01,2022-03-20,11000.0000000000,"Lite Loan - New",3190.00,3,"not paid"
Lagos,92271519,2022-04-18,2022-04-01,2022-03-01,2022-03-19,20000.0000000000,"Lite Loan - New",6066.67,3,paidin7
Lagos,92271642,2022-04-20,2022-04-01,2022-03-01,2022-03-21,7100.0000000000,"Lite Loan - New",1988.00,3,"not paid"
Delta,92271926,2022-04-19,2022-04-01,2022-03-01,2022-03-20,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Rivers,92271939,2022-04-19,2022-04-01,2022-03-01,2022-03-20,10000.0000000000,"Lite Loan - New",3000.00,3,paidin7
Niger,92271954,2022-04-19,2022-04-01,2022-03-01,2022-03-20,15000.0000000000,"Lite Loan - New",4500.00,3,paidin7
Delta,92272050,2022-04-23,2022-04-01,2022-03-01,2022-03-24,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
Edo,92272157,2022-04-21,2022-04-01,2022-03-01,2022-03-22,12400.0000000000,"Lite Loan - New",3472.00,3,"not paid"
Oyo,92272177,2022-04-20,2022-04-01,2022-03-01,2022-03-21,13200.0000000000,"Lite Loan - New",3828.00,3,paidin7
Lagos,92272593,2022-04-22,2022-04-01,2022-03-01,2022-03-23,13500.0000000000,"Lite Loan - New",3645.00,3,"not paid"
Lagos,92272650,2022-04-20,2022-04-01,2022-03-01,2022-03-21,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
FCT,92272801,2022-04-21,2022-04-01,2022-03-01,2022-03-22,6000.0000000000,"Lite Loan - New",1740.00,3,paidin7
Lagos,92273104,2022-04-20,2022-04-01,2022-03-01,2022-03-21,15600.0000000000,"Lite Loan - New",4680.00,3,paidin30
"Cross River",92273149,2022-04-20,2022-04-01,2022-03-01,2022-03-21,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92273268,2022-04-24,2022-04-01,2022-03-01,2022-03-25,15000.0000000000,"Lite Loan - New",4500.00,3,"not paid"
FCT,92273291,2022-04-20,2022-04-01,2022-03-01,2022-03-21,16800.0000000000,"Lite Loan - New",5040.00,3,paidin7
"Akwa Ibom",92273501,2022-04-21,2022-04-01,2022-03-01,2022-03-22,9800.0000000000,"Lite Loan - New",2842.00,3,paidin7
Edo,92273590,2022-04-22,2022-04-01,2022-03-01,2022-03-23,7600.0000000000,"Lite Loan - New",2128.00,3,paidin7
Oyo,92273611,2022-04-21,2022-04-01,2022-03-01,2022-03-22,10000.0000000000,"Lite Loan - New",3000.00,3,paidin7
Enugu,92273807,2022-04-21,2022-04-01,2022-03-01,2022-03-22,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
Lagos,92273899,2022-04-21,2022-04-01,2022-03-01,2022-03-22,50000.0000000000,"Lite Loan - New",12450.00,3,paidin7
Lagos,92274482,2022-04-21,2022-04-01,2022-03-01,2022-03-22,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Ogun,92274559,2022-04-22,2022-04-01,2022-03-01,2022-03-23,12100.0000000000,"Lite Loan - New",3509.00,3,paidin7
Lagos,92274710,2022-04-22,2022-04-01,2022-03-01,2022-03-23,50000.0000000000,"Lite Loan - New",12450.00,3,paidin7
Lagos,92274834,2022-04-22,2022-04-01,2022-03-01,2022-03-23,4100.0000000000,"Lite Loan - New",1312.00,3,paidin7
FCT,92275029,2022-04-22,2022-04-01,2022-03-01,2022-03-23,21200.0000000000,"Lite Loan - New",6784.00,3,paidin7
Lagos,92275130,2022-04-24,2022-04-01,2022-03-01,2022-03-25,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92275144,2022-04-23,2022-04-01,2022-03-01,2022-03-24,50000.0000000000,"Lite Loan - New",12450.00,3,"not paid"
Ogun,92275786,2022-04-23,2022-04-01,2022-03-01,2022-03-24,5800.0000000000,"Lite Loan - New",1798.00,3,paidin7
FCT,92275884,2022-04-28,2022-04-01,2022-03-01,2022-03-29,13000.0000000000,"Lite Loan - New",3380.00,3,paidin7
Lagos,92276136,2022-05-13,2022-05-01,2022-04-01,2022-04-13,9300.0000000000,"Lite Loan - New",1116.00,3,paidin7
Lagos,92276186,2022-04-23,2022-04-01,2022-03-01,2022-03-24,27500.0000000000,"Lite Loan - New",8525.00,3,paidin7
Lagos,92276511,2022-04-23,2022-04-01,2022-03-01,2022-03-24,5000.0000000000,"Lite Loan - New",1500.00,3,paidin7
Lagos,92276708,2022-04-27,2022-04-01,2022-03-01,2022-03-28,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92276810,2022-04-23,2022-04-01,2022-03-01,2022-03-24,10000.0000000000,"Lite Loan - New",3000.00,3,"not paid"
Ogun,92276890,2022-05-23,2022-05-01,2022-04-01,2022-04-23,26700.0000000000,"Lite Loan - New",534.00,3,paidin7
FCT,92277043,2022-04-24,2022-04-01,2022-03-01,2022-03-25,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Ogun,92277275,2022-04-24,2022-04-01,2022-03-01,2022-03-25,21900.0000000000,"Lite Loan - New",6570.00,3,"not paid"
Ogun,92277286,2022-04-24,2022-04-01,2022-03-01,2022-03-25,4600.0000000000,"Lite Loan - New",1380.00,3,"not paid"
Lagos,92277429,2022-04-27,2022-04-01,2022-03-01,2022-03-28,20000.0000000000,"Lite Loan - New",6133.33,3,paidin7
Lagos,92277641,2022-04-24,2022-04-01,2022-03-01,2022-03-25,18400.0000000000,"Lite Loan - New",5520.00,3,"not paid"
Ogun,92278304,2022-04-24,2022-04-01,2022-03-01,2022-03-25,12656.0000000000,"Lite Loan - New",3796.80,3,"not paid"
FCT,92280422,2022-04-28,2022-04-01,2022-03-01,2022-03-29,18000.0000000000,"Lite Loan - New",5220.00,3,paidin7
FCT,92280535,2022-04-27,2022-04-01,2022-03-01,2022-03-28,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92281380,2022-05-01,2022-05-01,2022-04-01,2022-04-01,12500.0000000000,"Lite Loan - New",3500.00,3,paidin7
Ogun,92281489,2022-04-28,2022-04-01,2022-03-01,2022-03-29,7300.0000000000,"Lite Loan - New",2190.00,3,paidin7
Lagos,92281598,2022-04-29,2022-04-01,2022-03-01,2022-03-30,18800.0000000000,"Lite Loan - New",5452.00,3,paidin7
Lagos,92283197,2022-04-29,2022-04-01,2022-03-01,2022-03-30,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
FCT,92283802,2022-04-30,2022-04-01,2022-03-01,2022-03-31,30800.0000000000,"Lite Loan - New",9856.00,3,"not paid"
FCT,92284419,2022-04-30,2022-04-01,2022-03-01,2022-03-31,20100.0000000000,"Lite Loan - New",26532.00,3,paidin7
Delta,92285052,2022-04-30,2022-04-01,2022-03-01,2022-03-31,4000.0000000000,"Lite Loan - New",1200.00,3,"not paid"
Lagos,92285235,2022-05-01,2022-05-01,2022-04-01,2022-04-01,9600.0000000000,"Lite Loan - New",2976.00,3,paidin7
FCT,92286568,2022-05-02,2022-05-01,2022-04-01,2022-04-02,18900.0000000000,"Lite Loan - New",5670.00,3,paidin7
Lagos,92286606,2022-05-02,2022-05-01,2022-04-01,2022-04-02,20000.0000000000,"Lite Loan - New",6133.33,3,paidin7
FCT,92287308,2022-05-03,2022-05-01,2022-04-01,2022-04-03,4900.0000000000,"Lite Loan - New",1470.00,3,paidin7
Lagos,92288986,2022-05-05,2022-05-01,2022-04-01,2022-04-05,15500.0000000000,"Lite Loan - New",4495.00,3,"not paid"
"Akwa Ibom",92289406,2022-05-05,2022-05-01,2022-04-01,2022-04-05,25500.0000000000,"Lite Loan - New",7650.00,3,"not paid"
Delta,92289854,2022-05-05,2022-05-01,2022-04-01,2022-04-05,10000.0000000000,"Lite Loan - New",3000.00,3,paidin7
Lagos,92290394,2022-05-06,2022-05-01,2022-04-01,2022-04-06,19800.0000000000,"Lite Loan - New",5940.00,3,"not paid"
Lagos,92290397,2022-05-06,2022-05-01,2022-04-01,2022-04-06,50000.0000000000,"Lite Loan - New",12450.00,3,paidin7
Lagos,92291004,2022-05-07,2022-05-01,2022-04-01,2022-04-07,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
FCT,92291686,2022-05-09,2022-05-01,2022-04-01,2022-04-09,4600.0000000000,"Lite Loan - New",1380.00,3,paidin7
Delta,92292249,2022-05-09,2022-05-01,2022-04-01,2022-04-09,11200.0000000000,"Lite Loan - New",3360.00,3,"not paid"
FCT,92293209,2022-05-08,2022-05-01,2022-04-01,2022-04-08,10500.0000000000,"Lite Loan - New",3255.00,3,paidin7
FCT,92294040,2022-05-09,2022-05-01,2022-04-01,2022-04-09,6500.0000000000,"Lite Loan - New",1950.00,3,paidin7
FCT,92295389,2022-05-10,2022-05-01,2022-04-01,2022-04-10,15000.0000000000,"Lite Loan - New",4550.00,3,paidin7
Lagos,92295437,2022-05-10,2022-05-01,2022-04-01,2022-04-10,5100.0000000000,"Lite Loan - New",1530.00,3,paidin14
"Akwa Ibom",92295531,2022-05-10,2022-05-01,2022-04-01,2022-04-10,4000.0000000000,"Lite Loan - New",1200.00,3,paidin14
FCT,92295593,2022-05-10,2022-05-01,2022-04-01,2022-04-10,4600.0000000000,"Lite Loan - New",1380.00,3,paidin7
FCT,92295760,2022-05-11,2022-05-01,2022-04-01,2022-04-11,15800.0000000000,"Lite Loan - New",4740.00,3,paidin7
Ogun,92295925,2022-05-11,2022-05-01,2022-04-01,2022-04-11,5300.0000000000,"Lite Loan - New",1590.00,3,paidin7
Kano,92296039,2022-05-11,2022-05-01,2022-04-01,2022-04-11,6800.0000000000,"Lite Loan - New",2040.00,3,paidin7
FCT,92297375,2022-05-12,2022-05-01,2022-04-01,2022-04-12,50000.0000000000,"Lite Loan - New",15000.00,3,"not paid"
Lagos,92299261,2022-06-04,2022-06-01,2022-05-01,2022-05-05,11300.0000000000,"Lite Loan - New",904.00,3,paidin7
Delta,92300256,2022-05-22,2022-05-01,2022-04-01,2022-04-22,9500.0000000000,"Lite Loan - New",2280.00,3,"not paid"
Rivers,92301085,2022-05-29,2022-05-01,2022-04-01,2022-04-29,12000.0000000000,"Lite Loan - New",2040.00,3,paidin7
Bauchi,92302682,2022-05-15,2022-05-01,2022-04-01,2022-04-15,32700.0000000000,"Lite Loan - New",10137.00,3,paidin7
Lagos,92302913,2022-05-15,2022-05-01,2022-04-01,2022-04-15,50000.0000000000,"Lite Loan - New",12450.00,3,paidin30
Lagos,92303989,2022-05-20,2022-05-01,2022-04-01,2022-04-20,10500.0000000000,"Lite Loan - New",2730.00,3,paidin7
Lagos,92304457,2022-05-19,2022-05-01,2022-04-01,2022-04-19,10000.0000000000,"Lite Loan - New",3033.33,3,paidin7
Lagos,92304665,2022-05-22,2022-05-01,2022-04-01,2022-04-22,15000.0000000000,"Lite Loan - New",3750.00,3,paidin7
FCT,92304948,2022-06-08,2022-06-01,2022-05-01,2022-05-09,7000.0000000000,"Lite Loan - New",2123.33,3,"not paid"
FCT,92305739,2022-05-18,2022-05-01,2022-04-01,2022-04-18,8800.0000000000,"Lite Loan - New",2552.00,3,paidin30
Lagos,92306105,2022-05-18,2022-05-01,2022-04-01,2022-04-18,18300.0000000000,"Lite Loan - New",5490.00,3,"not paid"
Delta,92308661,2022-05-20,2022-05-01,2022-04-01,2022-04-20,5700.0000000000,"Lite Loan - New",1710.00,3,"not paid"
Lagos,92309105,2022-05-20,2022-05-01,2022-04-01,2022-04-20,7900.0000000000,"Lite Loan - New",2370.00,3,"not paid"
FCT,92309915,2022-05-21,2022-05-01,2022-04-01,2022-04-21,18000.0000000000,"Lite Loan - New",5220.00,3,paidin7
Edo,92310226,2022-05-22,2022-05-01,2022-04-01,2022-04-22,20000.0000000000,"Lite Loan - New",6200.00,3,paidin7
FCT,92310411,2022-05-21,2022-05-01,2022-04-01,2022-04-21,40400.0000000000,"Lite Loan - New",12928.00,3,paidin7
Taraba,92310796,2022-05-21,2022-05-01,2022-04-01,2022-04-21,16400.0000000000,"Lite Loan - New",5248.00,3,paidin7
Oyo,92311483,2022-05-22,2022-05-01,2022-04-01,2022-04-22,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92313468,2022-05-23,2022-05-01,2022-04-01,2022-04-23,20000.0000000000,"Lite Loan - New",6133.33,3,paidin7
Lagos,92313994,2022-05-25,2022-05-01,2022-04-01,2022-04-25,7700.0000000000,"Lite Loan - New",2233.00,3,"not paid"
Ogun,92314081,2022-05-28,2022-05-01,2022-04-01,2022-04-28,8500.0000000000,"Lite Loan - New",2210.00,3,paidin7
Lagos,92314615,2022-05-25,2022-05-01,2022-04-01,2022-04-25,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92316172,2022-05-28,2022-05-01,2022-04-01,2022-04-28,46200.0000000000,"Lite Loan - New",12936.00,3,paidin7
Lagos,92316200,2022-05-28,2022-05-01,2022-04-01,2022-04-28,7100.0000000000,"Lite Loan - New",1988.00,3,paidin7
FCT,92318342,2022-05-28,2022-05-01,2022-04-01,2022-04-28,4800.0000000000,"Lite Loan - New",1536.00,3,paidin7
Lagos,92319438,2022-05-29,2022-05-01,2022-04-01,2022-04-29,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92319503,2022-05-29,2022-05-01,2022-04-01,2022-04-29,13800.0000000000,"Lite Loan - New",4278.00,3,paidin7
Lagos,92320044,2022-05-30,2022-05-01,2022-04-01,2022-04-30,16500.0000000000,"Lite Loan - New",4950.00,3,paidin7
Plateau,92321659,2022-05-31,2022-05-01,2022-05-01,2022-05-01,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92322003,2022-06-01,2022-06-01,2022-05-01,2022-05-02,11600.0000000000,"Lite Loan - New",3480.00,3,"not paid"
Ondo,92322184,2022-06-01,2022-06-01,2022-05-01,2022-05-02,4700.0000000000,"Lite Loan - New",1410.00,3,"not paid"
Oyo,92322311,2022-06-01,2022-06-01,2022-05-01,2022-05-02,16500.0000000000,"Lite Loan - New",4950.00,3,paidin7
Lagos,92322418,2022-06-02,2022-06-01,2022-05-01,2022-05-03,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Oyo,92322711,2022-06-03,2022-06-01,2022-05-01,2022-05-04,5200.0000000000,"Lite Loan - New",1456.00,3,"not paid"
Ondo,92322733,2022-06-01,2022-06-01,2022-05-01,2022-05-02,12300.0000000000,"Lite Loan - New",3690.00,3,paidin7
Delta,92322741,2022-06-01,2022-06-01,2022-05-01,2022-05-02,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92323141,2022-06-02,2022-06-01,2022-05-01,2022-05-03,17600.0000000000,"Lite Loan - New",5280.00,3,paidin7
Lagos,92323638,2022-06-02,2022-06-01,2022-05-01,2022-05-03,9200.0000000000,"Lite Loan - New",2760.00,3,paidin7
Lagos,92324234,2022-08-03,2022-08-01,2022-05-01,2022-05-05,4000.0000000000,"Lite Loan - New",4000.00,3,paidin7
Lagos,92324863,2022-06-04,2022-06-01,2022-05-01,2022-05-05,4600.0000000000,"Lite Loan - New",1426.00,3,"not paid"
Lagos,92325763,2022-06-08,2022-06-01,2022-05-01,2022-05-09,13800.0000000000,"Lite Loan - New",3726.00,3,"not paid"
Lagos,92326030,2022-06-05,2022-06-01,2022-05-01,2022-05-06,9000.0000000000,"Lite Loan - New",2700.00,3,"not paid"
